Golubtemplate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72
V01516_f_at,8.744833837,9.087462841,9.019590728,7.794415866,8.693486957,9.262094845,8.558420713,8.383704292,8.50779464,8.686500527,7.832890014,8.842350343,8.915879379,8.689997971,9.20701432,9.413627929,8.787902559,9.118941073,8.294620749,9.057991723,8.396604781,9.832890014,9.147204925,9.403012024,7.6794801,8.84862294,8.285402219,6.930737338,8.933690655,8.836050355,8.584962501,8.842350343,8.936637939,8.379378367,8.930737338,9.016808288,8.73470962,9.060695932,8.344295908,8.366322214,8.214319121,9.063395081,9.310612782,8.28077077,9.37286506,9.068778278,8.405141463,9.214319121,8,9.154818109,9.28771238,8.409390936,8.781359714,9.131856961,8.209453366,8.413627929,9.364134655,9.164906927,9.20701432,8.936637939,8.539158811,9.717676423,9.005624549,9.036173613,9.596189756,9.48984796,9.601770788,8.727920455,9.310612782,9.202123824,9.113742166,9.964340868
X13930_f_at,9.670656249,9.269126679,8.909893084,9.057991723,9.063395081,9.729620744,8.016808288,8.383704292,9.139551352,8.86727874,8.724513853,7.930737338,9,9.052568051,7.936637939,8.252665432,8.339850003,9.019590728,9.240791332,8.787902559,7.813781191,9.337621902,7.499845887,9.121533517,9,8.651051691,9.958552715,8.184875343,9.631177056,8.348728154,7.761551232,9.098032083,9.415741768,8.73470962,8.977279923,8.781359714,9.424166289,8.554588852,8.224001674,8.055282436,9.108524457,9.513727596,9.21916852,9.131856961,8.854868383,8.54303182,9.055282436,8.413627929,8.985841937,8.804131021,10.15228484,8.451211112,8.900866808,9.618385502,8.73809226,7.491853096,9.204571144,8.982993575,9.226412193,8.73809226,10.19967234,9.319672121,8.787902559,9,9.162391329,9.214319121,9.121533517,8.348728154,9.523561956,7.651051691,9.471675214,9.575539247
X53065_f_at,8.744833837,6.794415866,7.539158811,7.426264755,6.832890014,8.569855608,7.434628228,7.011227255,7.577428828,6.64385619,7.569855608,7.339850003,7.826548487,7.665335917,7.554588852,7.761551232,7.700439718,7.948367232,8.459431619,7.930737338,6.64385619,8.661778098,8.049848549,8.204571144,7.73470962,7.554588852,8.592457037,6.930737338,8.581200582,7.483815777,7.139551352,8.044394119,8.294620749,7.312882955,8.611024797,7.64385619,8.596189756,8.30833903,7.339850003,7.707359132,8.499845887,7.876516947,8.154818109,7.409390936,7.787902559,7.900866808,7.77478706,8.361943774,7.727920455,7.813781191,8.95419631,8.011227255,7.257387843,7.971543554,7.483815777,7.139551352,7.426264755,8.159871337,8.060695932,7.499845887,8.50779464,8.13442632,8.714245518,8.199672345,7.900866808,8.224001674,8.243173983,6.64385619,7.864186145,7.54689446,8.588714636,9.139551352
X67491_f_at,6.64385619,6.87036472,8.900866808,6.64385619,7.857980995,7.607330314,7.794415866,6.64385619,7.417852515,8.164906927,7.665335917,7.033423002,7.409390936,6.714245518,9.273795599,8.714245518,8.087462841,8.098032083,6.942514505,7.592457037,7.845490051,7.62935662,8.28077077,9.184875343,6.672425342,6.64385619,6.64385619,8.044394119,8.361943774,8.154818109,6.64385619,7.787902559,8.17990909,7.118941073,7.426264755,7.266786541,7.491853096,8.344295908,8.124121312,8.238404739,8.566054038,7.74819285,9.554588852,7.864186145,8.696967526,7.700439718,6.64385619,7.971543554,8.754887502,7.451211112,9.357552005,6.64385619,7.055282436,6.64385619,6.64385619,6.64385619,8.491853096,9.082149041,6.64385619,6.64385619,7.22881869,6.64385619,6.64385619,8.076815597,8.731319031,6.64385619,8.30833903,7.569855608,10.01402047,8.400879436,9.461479447,7.622051819
X71345_f_at,9.236014192,6.64385619,8.54689446,8.082149041,8.17990909,8.294620749,7.584962501,8.13442632,8.204571144,6.977279923,6.988684687,7.651051691,8.588714636,8.076815597,6.845490051,8.550746785,8.139551352,7.442943496,8.948367232,8.252665432,7.321928095,8.584962501,7.426264755,7.294620749,7.321928095,7.17990909,9.278449458,7.672425342,8.50779464,7.515699838,7.366322214,8.710806434,8.022367813,7.515699838,7.21916852,8.707359132,8.087462841,7.21916852,7.515699838,7.383704292,8.129283017,7.665335917,7.50779464,7.312882955,7.826548487,8.317412614,7.562242424,7.483815777,7.129283017,7.74819285,8.640244936,8.092757141,7.965784285,8.86727874,7.727920455,7.994353437,6.64385619,8.118941073,8,8.21916852,8.550746785,8.447083226,7.257387843,7.426264755,8.707359132,7.994353437,9.192292814,6.894817763,6.64385619,6.64385619,13.17211493,8.921840937
X97444_f_at,8.573647187,8.169925001,8.503825738,7.6794801,8.330916878,8.654636029,7.8008999,7.118941073,7.73470962,7.442943496,7.876516947,7.257387843,7.994353437,8.573647187,8.422064766,9.136991112,8.632995197,8.515699838,8.764871591,8.262094845,7.098032083,8.86727874,8.74819285,9.567956075,8.426264755,8.238404739,8.744833837,7.87036472,8.668884984,8.400879436,6.64385619,8.247927513,9.184875343,7.882643049,8.413627929,8.758223215,9.20701432,7.434628228,8.016808288,8.885696373,8.45532722,8.28077077,9.326429487,8.361943774,9.459431619,7.876516947,6.64385619,7.658211483,7.693486957,8.383704292,8.894817763,8.558420713,8.194756854,8.531381461,7.375039431,8.098032083,8.491853096,8.603626345,8,8.326429487,9.100662339,9.06608919,8.118941073,9.266786541,8.903881846,8.515699838,9.092757141,8.607330314,9.299208018,8.483815777,9.37721053,9.481799432
M31667_f_at,9.705632387,9.152284842,10.43358544,7.636624621,7.714245518,11.15797845,9.335390355,8.665335917,9.749869427,8.511752654,9.515699838,10.11113567,8.73809226,8.184875343,9.278449458,9.113742166,8.257387843,10.88569637,9.471675214,10.41679753,9.147204925,9.856425529,10.07146236,10.62844554,9.601770788,9.924812504,11.73259144,10.26795708,9.853309555,7.794415866,7.539158811,9.773139207,8.845490051,7.17990909,9.224001674,9.136991112,10.82017896,9.169925001,6.64385619,9.964340868,10.83605036,9.727920455,9.864186145,9.154818109,9.672425342,9.419960178,6.965784285,8.535275377,7.491853096,9.204571144,10.38262403,10.42101286,9.233619677,8.930737338,7.826548487,9.330916878,9.888743249,6.768184325,9.696967526,8.710806434,11.25679839,9.071462363,8.842350343,10.26091953,10.2911707,10.00842862,10.10590851,8.54689446,8.588714636,9.73470962,10.3858624,10.65105169
L41268_f_at,8.599912842,8.108524457,6.64385619,7.199672345,7.820178962,9.379378367,6.64385619,6.64385619,6.64385619,6.64385619,7,8.055282436,6.87036472,7.851749041,7.930737338,7.357552005,7.442943496,7.357552005,8.21916852,7.988684687,6.64385619,8.897845456,8.005624549,8.199672345,7.417852515,7.17990909,6.64385619,7.960001932,7.714245518,8.303780748,6.64385619,8.118941073,9.509775004,7.515699838,8.62935662,7.417852515,8.503825738,8.829722735,6.930737338,8.06608919,8.820178962,8.194756854,8.77148947,7.794415866,7.451211112,8.531381461,7.159871337,6.64385619,7.562242424,8.154818109,9.447083226,7.727920455,8.276124405,7.033423002,7.665335917,7.894817763,8.951284715,7.098032083,9.25502857,8.060695932,8.285402219,9.025139562,7.832890014,9.221587121,8.357552005,7.882643049,8.550746785,6.64385619,7.614709844,6.64385619,6.64385619,8.654636029
HG658-HT658_f_at,13.96578428,13.96578428,13.96578428,13.33217645,13.85652279,13.81698362,12.83348311,12.76590764,13.73851453,13.2182605,13.96578428,12.49034951,13.96578428,13.41084881,13.63390341,13.66088727,13.68737568,12.54085453,12.80956718,13.96578428,13.21295229,13.71220455,12.75718163,13.73851453,12.87920032,12.0313566,13.77231457,13.02807872,13.96298635,13.54387766,13.17242751,13.61987607,13.91176647,13.37571825,13.82137539,13.74041323,12.6794801,13.12847772,13.04354,11.82654849,13.22007597,13.94223958,12.89954574,12.56009396,12.55362929,13.4700233,13.88092271,13.47510009,13.84754678,12.19844504,13.4221962,13.38437905,13.32305476,13.71896091,13.34554385,13.96578428,11.05596023,13.38154295,13.645771,13.88082708,12.70043972,12.98406237,12.92388455,13.96578428,13.73036399,13.46441812,13.36454508,13.19152194,13.724727,13.30833903,13.34054558,13.58543205
M94880_f_at,13.56307708,13.33720375,13.96578428,13.0409746,13.65876935,12.92072502,12.25709314,12.6956633,13.78780056,13.50196155,13.96578428,12.38424412,13.94434603,12.91120471,13.28453495,13.71853288,13.4540422,12.21219237,12.79705352,13.96578428,12.05460432,13.44992242,13.15750484,13.83861304,12.84038455,11.88760142,13.64757085,12.36796071,13.00158412,13.11845447,12.88683971,13.43514934,12.68496773,13.15450169,13.40965611,13.52515373,12.29433356,13.22385088,13.05528244,12.0409746,12.80251637,13.48192554,12.61792656,11.80735492,12.12896095,13.32319553,13.85652279,13.5144675,13.8587581,11.75572215,13.54882191,13.09671515,12.8474489,13.41996018,8.618385502,13.8446077,10.75655632,12.47750532,13.6883596,13.40832974,12.04507705,12.69675024,12.27961058,13.95864333,13.69989774,13.09803208,13.32122348,13.48444531,13.85165145,13.26532202,13.13602985,13.34679072
S80905_f_at,8.816983623,7.672425342,6.64385619,7.636624621,9.049848549,9.746514321,6.64385619,6.64385619,7.721099189,6.64385619,7.139551352,7.483815777,7.714245518,7.339850003,6.64385619,8.511752654,6.794415866,8.475733431,8.257387843,6.64385619,6.64385619,9.126704473,9.057991723,7.965784285,8.317412614,8.573647187,8.77478706,6.64385619,7.17990909,9.247927513,6.64385619,9.266786541,9.199672345,8.005624549,9.453270634,6.64385619,9.651051691,8.519636253,7.50779464,8.988684687,9.705632387,10.35645197,8.430452552,8.700439718,7.54689446,8.459431619,8.523561956,7.924812504,8.413627929,8.710806434,8.768184325,8.948367232,8.13442632,6.64385619,8.335390355,9.082149041,8.794415866,8.82336724,7.794415866,8.810571635,9.45532722,9.900866808,7.820178962,9.06608919,8.611024797,6.64385619,9.419960178,6.64385619,6.700439718,7.569855608,9.541096615,8.016808288
X03068_f_at,11.66133275,13.27073333,10.01959073,11.66266838,10.39874369,10.89026428,9.698704667,10.35974956,12.55913806,10.85642553,11.92888844,9.640244936,12.10983065,10.89935692,11.42940674,10.5028318,11.17741954,9.364134655,11.55170826,11.60547952,9.355351096,11.25266543,10.18735207,13.96578428,10.11374217,10.12670447,11.26091953,10.18115226,11.21127995,11.67551604,10.28424575,12.64835758,11.41415668,12.36303963,11.4314976,10.61378946,10.09011242,10.73809226,10.55362929,9.712527,9.955649908,11.73386272,10.10066234,9.296916207,9.674192268,11.62479546,13.18595944,9.724513853,11.34706766,10.45840661,10.12412131,12.99435344,11.66311331,12.58308277,10.1711768,10.83051521,9.144658243,11.04165915,11.05460432,11.59851781,10.4314976,10.81938079,11.00211178,12.45815025,11.25325658,9.675957033,12.11341661,10.00562455,11.82336724,11.36249181,11.47269084,11.49385545
U88902_cds1_f_at,9.095397023,8.581200582,8.471675214,6.918863237,8.071462363,10.32642949,7.330916878,7.622051819,7.714245518,7.930737338,8.14974712,7.994353437,8.290018847,8.422064766,7.686500527,7.918863237,7.539158811,9.346513733,9.681238412,8.658211483,7.531381461,7.864186145,7.392317423,7.936637939,8.614709844,8.991521846,9.945443836,7,9.544964433,8.915879379,6.894817763,6.794415866,8.982993575,6.64385619,8.434628228,8.17990909,7.781359714,8.74819285,7.312882955,7.636624621,8.807354922,8.344295908,8.194756854,8.21916852,7.22881869,6.906890596,8.076815597,7.483815777,7.451211112,8.238404739,9.22881869,9.005624549,8.087462841,8.991521846,7.636624621,6.741466986,7.312882955,7.409390936,7.982993575,9.958552715,9.691743519,8.144658243,8.531381461,8.592457037,7.832890014,7.658211483,8.654636029,6.64385619,8.592457037,7.693486957,8.366322214,8.857980995
D64015_at,7.285402219,8.243173983,7.483815777,6.64385619,7.64385619,8.071462363,6.64385619,6.64385619,6.768184325,6.754887502,6.64385619,6.64385619,7.392317423,8.199672345,7.74819285,7.442943496,7.562242424,6.64385619,8.243173983,6.64385619,6.64385619,8.948367232,7.888743249,7.707359132,6.64385619,7.257387843,7.912889336,6.64385619,8.033423002,7.8008999,6.64385619,8.011227255,8.721099189,6.820178962,7.839203788,7.599912842,8.199672345,7,6.64385619,7.392317423,8.30833903,8.087462841,7.900866808,6.64385619,8.257387843,6.977279923,7.584962501,6.64385619,7.686500527,7.54689446,9.344295908,7.554588852,7.257387843,7.942514505,6.64385619,7.459431619,8.092757141,8.665335917,7.475733431,6.988684687,7.721099189,8.581200582,7.832890014,8.475733431,7.622051819,8.060695932,7.693486957,6.820178962,8.266786541,7.044394119,8.204571144,7.894817763
L78833_cds4_at,8.714245518,7.727920455,7.876516947,8.033423002,8.154818109,9.350939182,6.64385619,7.768184325,7.988684687,6.977279923,6.64385619,6.64385619,7.839203788,8.46760555,7.686500527,8.184875343,7.781359714,7.807354922,9.11113567,7.851749041,7.011227255,8.21916852,7.357552005,7.64385619,7.988684687,7.554588852,8.647458426,6.64385619,8.654636029,7.055282436,6.64385619,7.839203788,9.01402047,7.807354922,8.447083226,7.741466986,8.857980995,8.417852515,7.312882955,7.199672345,8.247927513,8.741466986,8.487840034,7.977279923,7.46760555,7.098032083,7.754887502,7.483815777,6.741466986,8.108524457,9.364134655,7.882643049,7.285402219,8.562242424,6.64385619,7.21916852,8.252665432,7.942514505,7.64385619,8.199672345,8.573647187,8.405141463,7.531381461,8.499845887,7.721099189,7.199672345,7.754887502,6.64385619,7.118941073,8.317412614,8.599912842,9.09011242
M21064_at,7.942514505,8.344295908,7.562242424,6.64385619,8.209453366,9,6.64385619,7.491853096,7.607330314,7.312882955,6.794415866,7.238404739,7.721099189,7.257387843,7.366322214,7.159871337,6.64385619,7.400879436,7.820178962,7.787902559,6.965784285,8.049848549,7.693486957,7.851749041,7.375039431,7.539158811,7.209453366,8.044394119,8.388017285,7.882643049,6.64385619,8.413627929,8.888743249,8.330916878,8.092757141,7.159871337,7.894817763,8.113742166,7.06608919,7.977279923,8.447083226,8.144658243,8.189824559,8.189824559,7.584962501,7.499845887,7.554588852,7.62935662,6.977279923,7.569855608,8.224001674,7.426264755,7.14974712,7.754887502,6.64385619,6.64385619,8.14974712,7.651051691,7.321928095,7.129283017,8.689997971,8.335390355,6.64385619,8.599912842,7.971543554,7.022367813,7.948367232,6.64385619,7.948367232,8.13442632,8.189824559,8.442943496
M93143_at,9.057991723,6.64385619,7.924812504,7.392317423,8.689997971,9.702172685,8.22881869,7.348728154,7.539158811,7.383704292,8.169925001,7.339850003,7.554588852,8.447083226,7.076815597,7.971543554,7.011227255,8.071462363,9.407267764,7.754887502,6.882643049,8.353146825,7.392317423,7.108524457,6.918863237,7.614709844,8.797661526,7.06608919,8.252665432,7.794415866,6.64385619,8.169925001,9.571752644,8.515699838,8.584962501,7.851749041,9.491853096,8.262094845,7.475733431,8.584962501,8.285402219,8.797661526,9.192292814,8,7.434628228,6.64385619,8.055282436,8.139551352,8.77478706,7.665335917,9.810571635,8.554588852,7.672425342,8.693486957,7.820178962,7.044394119,7.851749041,9.108524457,7.845490051,8.400879436,8.915879379,8.95419631,8.696967526,8.754887502,7.960001932,7.321928095,8.640244936,6.64385619,7.584962501,8.257387843,7.6794801,8.897845456
U29175_at,11.04439412,10.36959735,9.689997971,9.259743264,10.52649924,10.40194612,10.01262454,9.871905238,10.72366094,8.903881846,8.77478706,9.968666793,10.55458885,10.91139199,10.08746284,10.21310422,10.69783636,9.552669098,10.1382718,9.724513853,7.965784285,8.519636253,8.577428828,7.569855608,9.174925683,8.636624621,7.238404739,8.924812504,8.921840937,9.199672345,9.385862401,9.541096615,9.77807713,9.28771238,10.62753388,9.285402219,9.556506055,9.537218401,9.290018847,10.17617315,9.108524457,9.159871337,10.79441587,9.562242424,10.94544384,7.77478706,10.36850646,9.515699838,10.67595703,11.01959073,9.840777924,8.82336724,10.69696753,11.08613623,11.8560364,8.204571144,10.42731284,10.50779464,8.658211483,10.95274125,9.890264277,8.826548487,8.611024797,8.686500527,8.618385502,8.159871337,8.744833837,8.294620749,7.700439718,8.588714636,9.426264755,7.95419631
U48730_at,8.113742166,6.64385619,8.689997971,7.442943496,7.864186145,6.64385619,7.011227255,8.413627929,7.491853096,6.64385619,6.686500527,7.033423002,7.741466986,7.686500527,7.741466986,8.675957033,7.483815777,6.64385619,7.686500527,7.607330314,6.64385619,7.6794801,7.189824559,7.06608919,6.882643049,7.055282436,8.312882955,7.294620749,8.417852515,6.64385619,6.64385619,7.022367813,6.64385619,6.64385619,7.531381461,7.400879436,8.299208018,7.906890596,7.285402219,6.845490051,6.64385619,8.174925683,8.475733431,6.64385619,7.531381461,6.64385619,7.73470962,8.060695932,6.906890596,6.64385619,7.912889336,7.539158811,8.312882955,7.813781191,6.686500527,7.303780748,7.011227255,7.459431619,7.108524457,7.569855608,6.906890596,8.022367813,6.64385619,7.87036472,7.189824559,6.686500527,7.434628228,7.434628228,7.813781191,6.64385619,8.442943496,7.707359132
U58516_at,9.99859043,9.047123912,8.640244936,8.113742166,9.328674927,10.50680344,8.581200582,6.64385619,9.430452552,6.965784285,9.211888295,8.312882955,9.569855608,9.445014846,9.076815597,9.269126679,8.957102042,9.556506055,9.451211112,9.84862294,7.839203788,8.876516947,9.278449458,9.430452552,7.930737338,8.74819285,8.672425342,8.383704292,9.921840937,9.055282436,8.214319121,9.319672121,10.15608308,9.164906927,8.997179481,9.709083813,10.22761594,9.705632387,9.342074668,10.25384748,9.677719642,9.296916207,9.936637939,9.945443836,9.326429487,7.807354922,9.187352073,8.781359714,9.495855027,9.301496195,10.2467406,9.162391329,8.632995197,9.994353437,9.216745858,8.651051691,10.04712391,9.501837185,8.614709844,9.405141463,9.672425342,9.978710459,8.392317423,10.69087101,8.924812504,10.13057056,9.560332834,8.942514505,9.525520809,9.209453366,9.873444113,9.30833903
X06956_at,7.741466986,8.459431619,9.124121312,6.64385619,8.813781191,8.939579214,6.700439718,9.2644426,7.960001932,6.64385619,6.64385619,7.912889336,7.651051691,10.03066714,10.07012094,9.527477006,7.912889336,8.016808288,8.573647187,8.238404739,7.651051691,8.614709844,8.204571144,8.370687407,8.851749041,8.027905997,8.459431619,7.918863237,7.906890596,7.900866808,8.483815777,9.098032083,7.622051819,9.271463028,8.603626345,8.787902559,7.392317423,7.442943496,8.977279923,7.426264755,7.238404739,8.238404739,7.46760555,6.658211483,7.098032083,7.599912842,9.049848549,7.839203788,8.375039431,8.829722735,7.994353437,9.438791853,10.92109709,7.707359132,6.64385619,7.982993575,7.459431619,7.960001932,8.982993575,11.30320995,6.64385619,7.118941073,7.409390936,8.924812504,8.383704292,8.366322214,9.162391329,8.113742166,8.882643049,7.74819285,8.758223215,8.550746785
X83863_at,10.06877828,6.64385619,9.802516365,9.495855027,9.257387843,10.92925841,7.936637939,10.27029533,8.46760555,8.247927513,9.28771238,8.321928095,8.442943496,9.77148947,9.033423002,9.535275377,8.784634846,9.654636029,10.06069593,9.394462695,7.055282436,9.030667136,10.11634396,9.784634846,9.271463028,8.985841937,10.42206477,6.64385619,10.1176431,9.465566405,8.724513853,9.659995892,8.864186145,9.105908509,9.631177056,9.611024797,10.15228484,9.292321633,7.965784285,9.33315535,10.15481811,10.81297947,9.566054038,9.154818109,9.392317423,8.184875343,9.442943496,8.751544059,7.607330314,9.523561956,10.73216743,9.312882955,9.071462363,10.48683502,7.700439718,9.980139578,9.269126679,9.335390355,10.01402047,9.710806434,9.187352073,9.703903573,9.554588852,10.33650656,10.75905594,10.61378946,9.946906274,8.124121312,9.525520809,9.199672345,10.19229281,11.17679648
